dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,attack_cat,label
0.832441,tcp,-,FIN,10,8,564,354,20.421867,4882.028,2979.1902,1,1,0,0,0,Reconnaissance,1
4e-06,udp,-,INT,2,0,392,0,250000.0,3.92e+08,0.0,1,1,0,0,0,Shellcode,1
0.68952,tcp,-,FIN,10,8,564,354,24.654833,5893.955,3596.7048,1,1,0,0,0,Reconnaissance,1
0.193383,tcp,http,FIN,10,6,864,268,77.566284,32184.836,9266.585,2,1,0,0,1,Reconnaissance,1
0.633506,tcp,-,FIN,10,8,564,354,26.83479,6415.0933,3914.7222,1,1,0,0,0,Reconnaissance,1
3e-06,udp,-,INT,2,0,168,0,333333.3,2.24e+08,0.0,1,1,0,0,0,Reconnaissance,1
0.742081,tcp,-,FIN,12,8,986,744,25.603674,9745.567,7018.102,1,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,168,0,333333.3,2.24e+08,0.0,1,1,0,0,0,Reconnaissance,1
3.680949,udp,dns,INT,116,0,9048,0,31.241943,19494.973,0.0,1,1,0,0,0,Fuzzers,1
0.28661,tcp,-,FIN,12,8,998,728,66.292175,25539.932,17780.258,1,1,0,0,0,Fuzzers,1
0.546223,tcp,-,FIN,12,10,998,830,38.445835,13401.12,10940.587,2,1,0,0,0,Fuzzers,1
0.714591,tcp,-,FIN,14,10,774,556,32.18624,8049.3594,5608.8027,2,1,0,0,0,Fuzzers,1
0.349829,tcp,-,FIN,12,8,998,718,54.312252,20924.51,14384.171,2,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,168,0,111111.11,7.4666664e+07,0.0,1,1,0,0,0,Reconnaissance,1
0.484749,tcp,-,FIN,12,8,998,706,39.19554,15100.599,10199.093,2,1,0,0,0,Fuzzers,1
0.623236,tcp,-,FIN,12,8,998,728,30.486044,11745.149,8176.6777,1,1,0,0,0,Fuzzers,1
0.675768,tcp,-,FIN,12,10,998,840,31.075752,10832.119,8949.816,1,1,0,0,0,Fuzzers,1
0.801351,tcp,-,FIN,12,8,1066,734,23.709959,9763.512,6419.1597,1,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,168,0,125000.0,8.4e+07,0.0,1,1,0,0,0,Reconnaissance,1
0.488933,tcp,-,FIN,12,8,998,732,38.86013,14971.377,10488.145,2,1,0,0,0,Fuzzers,1
0.245386,tcp,http,FIN,10,6,878,268,61.12818,25787.941,7302.78,1,1,0,0,1,Reconnaissance,1
0.282936,tcp,-,FIN,12,8,998,708,67.15299,25871.574,17530.467,2,1,0,0,0,Fuzzers,1
0.425681,tcp,-,FIN,12,8,998,694,44.63436,17195.977,11426.396,2,1,0,0,0,Fuzzers,1
0.060733,udp,-,CON,4,2,228,91,82.32756,22524.82,6059.3086,1,1,0,0,0,Backdoor,1
0.607412,tcp,-,FIN,10,8,620,354,27.987595,7349.213,4082.896,2,1,0,0,0,Fuzzers,1
0.306389,tcp,-,FIN,10,6,578,268,48.95737,13603.621,5848.774,2,1,0,0,0,Fuzzers,1
0.467599,tcp,-,FIN,10,6,580,268,32.07877,8930.7295,3832.3435,2,1,0,0,0,Fuzzers,1
